2021-03-30 08:17:05,"b'RT @JerotichSeii: The thieving, cartel-ridden, inefficient company @KenyaPower @EPRA_Ke @EnergyMinK acting all horrified &amp; wondering why co\xe2\x80\xa6'"
2021-03-30 08:16:42,"b'RT @JerotichSeii: The thieving, cartel-ridden, inefficient company @KenyaPower @EPRA_Ke @EnergyMinK acting all horrified &amp; wondering why co\xe2\x80\xa6'"
2021-03-30 08:11:17,"b'The thieving, cartel-ridden, inefficient company @KenyaPower @EPRA_Ke @EnergyMinK acting all horrified &amp; wondering why consumers are returning the favour.\n\nThose who are NOT thieves continue to pay ungodly post-paid bills OR have pre-paid tokens stolen from them.\n\n#SwitchOffKPLC https://t.co/IujUdByCXK'"
2021-03-29 11:41:37,b'@Wetangulam - I am on standby.\n\n@ketercharles \n@EnergyMinK \n@KenyaPower \n\n#SwitchOffKPLC https://t.co/zEvyTsHZGo'
2021-03-29 02:39:11,"b""@Wetangulam @ketercharles Disband that monopoly. I fully support #switchoffkplc yesterday they decided we won't have power the whole day &amp; they've been chewing the small tokens they give us like gum. Everybody at Kenya power should go home."""
2021-03-28 04:14:40,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 21:56:03,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 20:20:59,b'MPs demand answers on high @KenyaPower bills. #SwitchOffKPLC https://t.co/fv9bMNKvxe'
2021-03-27 18:03:11,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 17:18:15,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 16:34:23,"b'RT @JerotichSeii: BTW hot on the heels of stealing an additional Sh6B from electricity consumers, if the 20% increment is \xe2\x9c\x85 then\n\n-Sh12.50\xe2\x80\xa6'"
2021-03-27 15:46:33,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 15:27:13,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 15:24:42,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 15:09:09,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 14:58:23,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 14:51:04,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 14:50:55,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 14:47:14,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 14:41:24,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 14:40:24,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 14:05:13,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 13:42:02,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 13:35:18,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 13:07:28,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 13:01:03,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
2021-03-27 12:45:42,"b'RT @JerotichSeii: 3. Pres Uhuru: even as you toy around with the idea of remaining in power forever &amp; ever amen, consider  that the vast ma\xe2\x80\xa6'"
